Product_ID,Price,Units_Sold,Sales,Date,Category,Discount,Store_Location,Customer_ID
P0009,447.56,,7608.52,2023-04-13,Accessories,15.0,California,C0152
P0037,250.7,55.0,13788.5,2023-02-27,Accessories,15.0,Texas,C0225
P0017,95.97,30.0,2879.1,2023-03-27,Food,20.0,Illinois,C0270
P0076,141.03,68.0,9590.04,2023-06-22,Electronics,15.0,California,C0072
P0091,459.52,50.0,22976.0,2023-01-28,Furniture,10.0,Texas,C0120
P0097,475.37,79.0,37554.23,2023-09-06,Clothing,10.0,Illinois,C0049
P0016,,7.0,1058.47,2023-07-03,Electronics,5.0,Illinois,C0009
P0012,467.65,95.0,44426.75,2023-11-25,Electronics,0.0,Florida,C0073
P0054,414.46,91.0,37715.86,2023-10-25,Clothing,0.0,California,C0253
P0005,446.51,81.0,36167.31,2023-10-03,Accessories,15.0,Texas,C0224
P0032,214.2,20.0,4284.0,2023-04-06,Food,10.0,New York,C0247
P0076,27.15,36.0,977.4,2023-12-18,Furniture,10.0,Florida,C0015
P0047,155.66,46.0,7160.36,2023-05-03,Accessories,10.0,Illinois,C0161
P0026,434.58,88.0,38243.04,2023-12-22,Furniture,5.0,California,C0210
P0029,218.4,84.0,18345.600000000002,2023-07-03,Food,10.0,New York,C0293
P0089,380.36,58.0,22060.88,2023-08-27,Electronics,0.0,New York,C0284
P0095,483.95,74.0,35812.299999999996,2023-12-30,Electronics,15.0,Florida,C0271
P0089,303.81,92.0,27950.52,2023-06-09,Electronics,5.0,Florida,C0100
P0037,211.52,50.0,10576.0,2023-01-07,Food,20.0,New York,C0246
P0064,483.74,18.0,8707.32,2023-01-30,Food,15.0,New York,C0143
P0092,338.56,47.0,15912.32,2023-10-20,Accessories,5.0,Florida,C0205
P0047,269.58,16.0,4313.28,2023-11-12,Food,10.0,Texas,C0010
P0063,203.66,18.0,3665.88,2023-02-12,Electronics,5.0,New York,C0111
P0017,396.05,57.0,22574.850000000002,2023-11-11,,20.0,California,C0237
P0029,400.0,12.0,4800.0,2023-02-25,Electronics,20.0,Florida,C0061
P0048,8.86,86.0,761.9599999999999,2023-07-14,Food,0.0,New York,C0250
P0051,203.18,64.0,13003.52,2023-11-01,Accessories,10.0,California,C0161
P0065,231.37,86.0,19897.82,2023-05-03,Furniture,10.0,California,C0279
P0076,241.58,85.0,20534.3,2023-12-03,Accessories,0.0,Texas,C0236
P0057,389.71,8.0,3117.68,2023-11-17,Electronics,15.0,New York,C0012
P0054,475.84,62.0,29502.079999999998,2023-11-25,Electronics,0.0,Illinois,C0206
P0078,420.03,90.0,37802.7,2023-05-06,Accessories,0.0,Texas,C0221
P0008,353.6,65.0,22984.0,2023-04-29,Food,5.0,Florida,C0119
P0014,316.0,67.0,21172.0,2023-12-18,Furniture,20.0,California,C0003
P0090,,21.0,289.59,2023-05-21,Furniture,0.0,Illinois,C0147
P0096,158.89,86.0,13664.539999999999,2023-04-28,Food,15.0,Texas,C0002
P0086,480.16,8.0,3841.28,2023-09-04,Furniture,0.0,Florida,C0180
P0053,306.27,54.0,16538.579999999998,2023-02-18,Food,0.0,Illinois,C0255
P0087,70.02,96.0,6721.92,2023-01-04,Furniture,10.0,Illinois,C0155
P0004,401.48,20.0,8029.6,2023-01-25,Food,20.0,California,C0037
P0037,48.39,46.0,2225.94,2023-04-17,,10.0,Texas,C0258
P0089,110.17,46.0,5067.82,2023-09-05,Food,5.0,New York,C0277
P0025,297.52,74.0,22016.48,2023-04-26,Accessories,10.0,New York,C0132
P0054,152.8,93.0,14210.400000000001,2023-02-21,Furniture,5.0,California,C0107
P0034,265.53,96.0,25490.879999999997,2023-02-09,Food,10.0,California,C0281
P0007,331.31,35.0,11595.85,2023-11-21,Furniture,15.0,New York,C0168
P0022,144.05,44.0,6338.200000000001,2023-04-12,Clothing,5.0,California,C0181
P0015,,88.0,7375.280000000001,2023-12-24,Clothing,5.0,Florida,C0275
P0077,319.94,86.0,27514.84,2023-04-29,Clothing,0.0,Texas,C0099
P0086,493.52,34.0,16779.68,2023-12-24,,,Illinois,C0184
P0018,490.83,7.0,3435.81,2023-05-02,Clothing,10.0,California,C0096
P0066,216.93,,216.93,2023-05-16,Clothing,10.0,Illinois,C0291
P0029,102.32,48.0,4911.36,2023-03-27,Food,0.0,Florida,C0085
P0064,298.32,94.0,28042.079999999998,2023-05-13,Electronics,10.0,Illinois,C0265
P0057,214.0,25.0,5350.0,2023-10-17,Electronics,5.0,Texas,C0274
P0022,301.72,69.0,20818.68,2023-04-06,Electronics,0.0,Texas,C0122
P0049,33.76,19.0,641.4399999999999,2023-01-08,Electronics,10.0,Texas,C0266
P0062,486.23,76.0,36953.48,2023-04-23,Clothing,15.0,Florida,C0055
P0045,71.65,59.0,4227.35,2023-11-24,Food,20.0,California,C0235
P0044,20.52,85.0,1744.2,2023-12-21,Clothing,,Florida,C0066
P0023,455.5,1.0,455.5,2023-05-22,Food,10.0,New York,C0209
P0034,418.27,24.0,10038.48,2023-05-18,Food,10.0,California,C0022
P0006,391.56,32.0,12529.92,2023-11-27,Furniture,0.0,New York,C0178
P0028,286.16,3.0,858.48,2023-09-30,Electronics,15.0,Texas,C0002
P0094,475.94,20.0,9518.8,2023-09-23,Food,5.0,Illinois,C0230
P0065,263.02,54.0,14203.079999999998,2023-10-21,Electronics,,Texas,C0029
P0100,78.16,47.0,3673.52,2023-09-01,Furniture,0.0,New York,C0157
P0065,,4.0,520.0,2023-03-26,Electronics,0.0,Texas,C0189
P0027,499.29,11.0,5492.1900000000005,2023-09-17,Electronics,,New York,C0138
P0093,395.07,90.0,35556.3,2023-12-03,Food,5.0,New York,C0113
P0041,49.57,18.0,892.26,2023-01-05,Accessories,15.0,New York,C0258
P0094,321.88,17.0,5471.96,2023-10-09,Electronics,10.0,New York,C0275
P0048,167.74,60.0,10064.400000000001,2023-10-22,Food,10.0,Texas,C0197
P0045,340.86,15.0,5112.900000000001,2023-11-25,Furniture,0.0,New York,C0053
P0094,137.35,95.0,13048.25,2023-01-02,Electronics,20.0,Texas,C0131
P0045,263.36,72.0,18961.920000000002,2023-01-12,Clothing,20.0,Illinois,C0200
P0049,42.37,74.0,3135.3799999999997,2023-12-29,Electronics,20.0,Texas,C0245
P0009,359.38,75.0,26953.5,2023-07-26,,15.0,Florida,C0170
P0088,486.8,50.0,24340.0,2023-11-16,Clothing,0.0,New York,C0265
P0027,242.52,87.0,21099.24,2023-10-09,Accessories,5.0,Florida,C0074
P0095,177.79,26.0,4622.54,2023-09-18,Electronics,20.0,Texas,C0145
P0092,467.99,47.0,21995.53,2023-02-11,Accessories,0.0,Florida,C0264
P0030,336.41,52.0,17493.32,2023-05-28,,15.0,Florida,C0273
P0003,91.76,79.0,7249.04,2023-04-15,Food,0.0,California,C0034
P0073,481.92,35.0,16867.2,2023-04-24,Accessories,10.0,Texas,C0212
P0086,,22.0,3245.66,2023-04-20,Clothing,20.0,New York,C0250
P0028,417.34,,417.34,2023-11-19,Accessories,5.0,Texas,C0235
P0039,284.98,63.0,17953.74,2023-04-29,Furniture,,New York,C0263
P0047,172.28,23.0,3962.44,2023-01-06,Accessories,,New York,C0034
P0003,229.36,78.0,17890.08,2023-08-12,Accessories,10.0,New York,C0252
P0046,145.59,47.0,6842.7300000000005,2023-06-20,Electronics,20.0,Texas,C0082
P0024,30.14,3.0,90.42,2023-06-29,Accessories,15.0,Texas,C0271
P0066,127.84,,8309.6,2023-05-11,Furniture,5.0,Florida,C0207
P0091,6.78,38.0,257.64,2023-07-09,Clothing,5.0,Texas,C0044
P0025,288.15,4.0,1152.6,2023-11-24,Food,10.0,Illinois,C0007
P0001,265.11,61.0,16171.710000000001,2023-03-15,Electronics,,Florida,C0265
P0012,144.79,72.0,10424.88,2023-01-10,Food,10.0,Illinois,C0196
P0039,338.4,84.0,28425.6,2023-02-10,Food,15.0,New York,C0180
P0039,160.54,82.0,13164.279999999999,2023-09-25,Food,0.0,Florida,C0144
P0041,339.8,66.0,22426.8,2023-07-08,Food,20.0,Florida,C0012
P0024,137.46,73.0,10034.58,2023-07-22,Electronics,15.0,New York,C0274
P0056,448.96,73.0,32774.08,2023-10-18,Clothing,10.0,Texas,C0213
P0057,175.88,24.0,4221.12,2023-02-07,Clothing,15.0,Florida,C0108
P0049,171.19,30.0,5135.7,2023-01-04,Clothing,10.0,New York,C0232
P0028,373.04,79.0,29470.16,2023-08-21,Clothing,5.0,Illinois,C0048
P0066,483.51,,18856.89,2023-06-18,Clothing,5.0,Illinois,C0066
P0039,,34.0,11064.62,2023-02-21,Furniture,20.0,Florida,C0171
P0071,262.82,72.0,18923.04,2023-10-20,Clothing,10.0,Florida,C0123
P0080,412.27,9.0,3710.43,2023-11-16,,5.0,Florida,C0194
P0051,450.58,93.0,41903.939999999995,2023-07-05,Electronics,0.0,Illinois,C0222
P0096,156.15,11.0,1717.65,2023-11-29,Accessories,10.0,Illinois,C0250
P0069,443.75,80.0,35500.0,2023-06-13,Accessories,10.0,New York,C0240
P0060,438.51,96.0,42096.96,2023-12-25,Electronics,5.0,Texas,C0228
P0002,252.64,,13895.199999999999,2023-09-29,Furniture,15.0,Illinois,C0146
P0060,394.78,28.0,11053.84,2023-10-18,Food,20.0,California,C0039
P0015,,30.0,2710.5,2023-10-30,Clothing,20.0,Texas,C0189
P0037,,88.0,10324.16,2023-11-10,Furniture,0.0,Texas,C0217
P0082,,55.0,12803.449999999999,2023-09-28,Accessories,10.0,Illinois,C0293
P0087,,54.0,7948.799999999999,2023-09-14,Furniture,0.0,Illinois,C0006
P0066,,99.0,1417.68,2023-06-25,Accessories,10.0,Texas,C0229
P0082,,85.0,16540.15,2023-06-24,Accessories,5.0,New York,C0070
P0091,,45.0,329.40000000000003,2023-08-28,Electronics,20.0,Illinois,C0083
P0025,,27.0,3936.33,2023-03-11,Clothing,10.0,Illinois,C0028
P0068,,88.0,7256.48,2023-11-25,Accessories,10.0,New York,C0089
P0066,,37.0,2679.9100000000003,2023-04-12,Furniture,15.0,New York,C0083
P0026,,85.0,38360.5,2023-08-26,Food,20.0,New York,C0269
P0015,,88.0,7375.280000000001,2023-12-24,Clothing,5.0,Florida,C0275
P0020,,68.0,7476.6,2023-10-27,Electronics,10.0,California,C0211
P0041,,70.0,11431.7,2023-02-18,Furniture,0.0,California,C0029
P0074,,87.0,9145.44,2023-02-28,Food,10.0,California,C0063
P0068,,51.0,19935.899999999998,2023-06-24,Clothing,20.0,California,C0151
P0039,,34.0,11064.62,2023-02-21,Furniture,20.0,Florida,C0171
P0061,,60.0,26257.8,2023-05-15,Clothing,10.0,Florida,C0264
P0022,,36.0,8892.720000000001,2023-05-23,Furniture,10.0,Illinois,C0278
P0049,,,10946.88,2023-12-04,Accessories,0.0,Texas,C0055
P0098,,36.0,2888.28,2023-07-06,Food,20.0,California,C0094
P0006,,80.0,22028.0,2023-07-02,Electronics,,Florida,C0156
P0087,,21.0,1693.02,2023-11-23,Accessories,5.0,California,C0199
P0057,,61.0,8500.960000000001,2023-02-19,Furniture,20.0,Illinois,C0176
P0090,,21.0,289.59,2023-05-21,Furniture,0.0,Illinois,C0147
P0097,,73.0,15536.59,2023-06-16,Clothing,10.0,California,C0140
P0065,,4.0,520.0,2023-03-26,Electronics,0.0,Texas,C0189
P0086,,22.0,3245.66,2023-04-20,Clothing,20.0,New York,C0250
P0063,,72.0,17249.760000000002,2023-12-06,Electronics,10.0,Texas,C0251
P0014,,73.0,11178.49,2023-08-18,Clothing,5.0,Illinois,C0101
P0053,,99.0,29530.710000000003,2023-10-09,Furniture,0.0,New York,C0129
P0046,,47.0,20656.97,2023-03-01,Accessories,20.0,California,C0055
P0082,,67.0,23106.29,2023-04-21,Accessories,,New York,C0120
P0071,,19.0,1298.08,2023-04-05,Food,15.0,New York,C0084
P0010,,16.0,7876.8,2023-09-29,Electronics,15.0,New York,C0244
P0073,,,42380.15,2023-09-03,Furniture,0.0,California,C0197
P0053,,75.0,1377.75,2023-11-27,Clothing,5.0,California,C0218
P0057,,80.0,35556.799999999996,2023-04-18,Clothing,0.0,Florida,C0137
P0070,,,5330.22,2023-07-25,Furniture,0.0,Illinois,C0125
P0039,,1.0,126.68,2023-07-07,Clothing,15.0,Texas,C0241
P0016,,7.0,1058.47,2023-07-03,Electronics,5.0,Illinois,C0009
P0021,,21.0,6836.34,2023-03-19,Electronics,10.0,New York,C0266
P0070,,20.0,9940.0,2023-08-17,Clothing,5.0,Illinois,C0163
P0100,,53.0,11595.869999999999,2023-07-11,Food,15.0,California,C0006
P0078,,66.0,25300.44,2023-09-09,Accessories,0.0,Illinois,C0042
P0055,,81.0,24578.64,2023-11-11,Food,10.0,New York,C0148
P0051,,25.0,10832.75,2023-08-15,Food,20.0,California,C0103
P0097,,39.0,5826.209999999999,2023-12-09,Clothing,0.0,New York,C0035
P0041,,5.0,1391.15,2023-10-14,Electronics,10.0,Illinois,C0135
P0052,,6.0,1771.92,2023-03-06,Clothing,20.0,California,C0143
P0075,,66.0,32342.640000000003,2023-10-08,Furniture,20.0,Texas,C0245
P0060,,,6447.28,2023-11-15,Clothing,15.0,California,C0069
P0044,,12.0,2128.92,2023-03-28,Accessories,15.0,Florida,C0116
P0056,,79.0,1138.39,2023-04-02,Furniture,5.0,Florida,C0208
P0003,,72.0,29638.079999999998,2023-06-11,Food,0.0,Illinois,C0233
P0037,,92.0,32357.32,2023-08-01,Clothing,5.0,New York,C0031
P0088,,48.0,14832.48,2023-03-03,Furniture,5.0,Illinois,C0170
P0100,,93.0,28022.76,2023-06-14,Furniture,20.0,Illinois,C0013
P0077,,58.0,16918.02,2023-01-06,Food,10.0,Texas,C0070
P0087,,62.0,9954.1,2023-10-01,Furniture,0.0,Illinois,C0261
P0093,,28.0,9166.08,2023-09-12,Food,5.0,Texas,C0065
P0083,,43.0,10844.17,2023-04-10,Furniture,20.0,Texas,C0114
P0098,,94.0,36470.12,2023-03-19,Furniture,5.0,California,C0038
P0016,,22.0,1040.6,2023-05-25,Furniture,20.0,California,C0124
P0084,,84.0,17083.08,2023-05-05,Accessories,10.0,New York,C0150
P0002,,11.0,5121.93,2023-11-23,Electronics,20.0,Texas,C0192
P0080,,50.0,2767.0,2023-12-27,Clothing,15.0,Illinois,C0217
P0012,,27.0,11535.48,2023-01-18,Furniture,10.0,New York,C0097
P0067,,75.0,8582.25,2023-05-04,Furniture,15.0,California,C0168
P0022,,,1209.8700000000001,2023-01-12,Accessories,20.0,New York,C0266
P0043,,47.0,21161.28,2023-12-21,Accessories,15.0,Illinois,C0075
P0005,,78.0,6170.58,2023-08-11,Clothing,0.0,Illinois,C0255
P0090,,47.0,17739.21,2023-02-07,Electronics,5.0,California,C0013
P0073,,13.0,422.11,2023-12-18,Food,20.0,California,C0227
P0088,,52.0,11518.0,2023-03-28,Clothing,5.0,Illinois,C0045
P0072,174.31,29.0,5054.99,2023-02-05,Furniture,10.0,California,C0186
P0013,6.05,92.0,556.6,2023-05-25,Furniture,10.0,Florida,C0040
P0025,286.27,52.0,14886.039999999999,2023-09-18,Electronics,10.0,Florida,C0266
P0081,25.78,21.0,541.38,2023-01-11,Clothing,10.0,Florida,C0057
P0057,490.63,35.0,17172.05,2023-04-21,Food,0.0,New York,C0203
P0011,292.02,,876.06,2023-08-03,Accessories,10.0,Illinois,C0125
P0089,493.6,18.0,8884.800000000001,2023-08-17,,5.0,New York,C0058
P0091,70.99,50.0,3549.4999999999995,2023-04-24,,5.0,California,C0077
P0081,317.43,59.0,18728.37,2023-06-04,Clothing,20.0,Florida,C0283
P0088,279.15,6.0,1674.8999999999999,2023-07-29,Accessories,15.0,Illinois,C0155
P0067,266.4,15.0,3995.9999999999995,2023-12-05,,5.0,New York,C0290
P0049,181.53,44.0,7987.32,2023-03-23,Clothing,5.0,California,C0093
P0002,127.74,99.0,12646.26,2023-04-25,Furniture,20.0,California,C0053
P0058,325.42,27.0,8786.34,2023-11-24,Electronics,15.0,California,C0013
P0069,411.98,2.0,823.96,2023-08-13,Furniture,20.0,New York,C0040
P0028,313.66,95.0,29797.7,2023-04-07,Furniture,20.0,Florida,C0143
P0033,195.22,48.0,9370.56,2023-01-23,Clothing,0.0,Illinois,C0154
P0032,345.86,3.0,1037.58,2023-11-29,Food,10.0,New York,C0256
P0089,303.81,92.0,27950.52,2023-06-09,Electronics,5.0,Florida,C0100
P0059,378.72,43.0,16284.960000000001,2023-05-03,Furniture,20.0,Illinois,C0124
P0059,315.57,,3471.27,2023-03-14,Accessories,5.0,Florida,C0202
P0093,382.22,21.0,8026.620000000001,2023-05-08,Food,20.0,Florida,C0086
P0044,159.99,97.0,15519.03,2023-12-25,Food,0.0,California,C0103
P0065,328.01,39.0,12792.39,2023-03-04,Accessories,10.0,Florida,C0190
P0029,56.77,1.0,56.77,2023-11-12,Furniture,10.0,Texas,C0173
